market_ids,city_ids,quarter,weights,nodes0,nodes1,nodes2,nodes3,income,income_squared,age,child
C32Q1,32,1,0.05,0.0797653545780999,1.1847328711739566,0.163300070139626,-1.426569297671788,1.2645905695841364,23.623374396605243,0.9936664224923448,-0.2308510638297872
C33Q1,33,1,0.05,-0.1006779572140761,-0.8238989757369315,-0.011926206819436,0.5459533308711072,0.2481625413690018,3.674322453405807,0.9936664224923448,-0.2308510638297872
C33Q1,33,1,0.05,0.8103460319385165,0.5994683398653217,1.0017620157997085,-1.318078489296755,1.1167427584980256,20.593203139283133,0.1753560989783933,-0.2308510638297872
C33Q1,33,1,0.05,-0.536062440681302,-1.125229360650512,-0.068289770519495,0.3191284142984492,-0.7453974764854667,-13.828863862645376,0.9330418006759094,-0.2308510638297872
C33Q1,33,1,0.05,1.7150838153054424,0.3746857230130082,-0.9582671041939516,1.30484030182265,0.0378760774673185,-0.1949297035264265,0.6659790154268643,-0.2308510638297872
C33Q1,33,1,0.05,1.7547692234324652,1.3110146124344435,0.9076435171745796,-2.481088899151669,-1.029751653559245,-18.47484798147201,-0.453252560443981,-0.2308510638297872
C33Q1,33,1,0.05,-0.8254798292450101,-0.0059966719450097,0.8497320191289847,0.9929563846318114,-1.6654449758159728,-28.27639700337876,-3.225841282683762,0.7691489361702127
C33Q1,33,1,0.05,1.0408026157055668,-0.6827066682350179,1.844822347720879,1.0790523580777558,0.0869000400544859,0.6992011033417498,-0.0903470667546124,-0.2308510638297872
C33Q1,33,1,0.05,1.0104879345543378,-0.075592931031411,0.5932529045702325,0.462503684297789,-1.412430177564482,-24.472067274519542,0.9172934437077704,-0.2308510638297872
C33Q1,33,1,0.05,-1.076811221014225,1.476857424995485,0.1011332336747352,-0.4164433047202344,1.5493390750079057,29.582534659443382,0.5808212070865575,-0.2308510638297872
C33Q1,33,1,0.05,1.1207005086043285,-1.811144218962305,-1.7468479781948134,0.8575961605720209,0.5043850948709032,8.508324688499442,0.6861817227443838,-0.2308510638297872
C33Q1,33,1,0.05,0.7263977897651765,-0.359631755140282,1.4501943702520437,0.1061488709275252,-0.3213560325403861,-6.600179088772649,0.4377203634458841,-0.2308510638297872
C33Q1,33,1,0.05,-0.4945473950877764,-1.941424502897219,-0.0188069852766668,-0.6205376422980533,1.1359740695436784,20.984879345509626,0.1753560989783933,-0.2308510638297872
C33Q1,33,1,0.05,0.8027904860827788,0.504546963120983,-0.9043767427420782,-0.4203410930482307,-3.741129995705269,-54.652743254406886,0.9485459872118748,-0.2308510638297872
C33Q1,33,1,0.05,-1.8262643079185752,1.330613442974374,-0.5412312693394659,-1.499667391913672,-1.1613339387659956,-20.570004614358893,0.3850766299604622,-0.2308510638297872
C33Q1,33,1,0.05,-1.9331525588762872,-2.2247770548236097,0.5109546293623242,-1.0918311608251363,-0.9857190619652308,-17.76599364888041,-1.279931133628449,0.7691489361702127
C33Q1,33,1,0.05,-0.1450820117326048,0.9705790872587464,0.089927143890437,0.0662983466057832,-2.5066277170890663,-40.00399802996361,-1.0286167053475426,0.7691489361702127
C33Q1,33,1,0.05,-1.3094855472442994,-0.6790163443652968,-1.3112247336355274,2.106456029621224,-0.8904232243951569,-16.21860558797384,1.0082652219134975,-0.2308510638297872
C33Q1,33,1,0.05,-0.2173965714869432,-0.3775182302195407,2.219608829759974,1.6044749795353992,-0.6653548255040356,-12.491901875965524,0.3005192419323994,-0.2308510638297872
C33Q1,33,1,0.05,-0.4222732460882907,-0.8990322464552482,-1.006836309645518,-0.1583442720832012,1.3182958135115577,24.73489885836433,0.1063632274914416,-0.2308510638297872
C33Q1,33,1,0.05,1.2534757385801567,0.9030665175416436,0.7774590057222232,1.0085749289812074,0.2573255123656839,3.8449311102865664,-0.0069654578155615,-0.2308510638297872
C34Q1,34,1,0.05,-0.1987718382183685,0.2136877037375041,0.089766388773432,-1.3200204873621857,0.4462455730792793,7.399923615547593,0.2398946201159644,-0.2308510638297872
C34Q1,34,1,0.05,-0.8305888867769965,-0.185540084406141,-1.081150755494948,0.835244653346436,0.7370167413053075,13.01097392677211,-0.134798829325446,-0.2308510638297872
C34Q1,34,1,0.05,0.8451432718276667,0.3904919324346332,2.259845582509287,0.0337752303782052,0.0208518886738762,-0.5043034775769968,-3.225841282683762,0.7691489361702127
C34Q1,34,1,0.05,-0.3727721194557118,-2.33930210935243,-1.2378189693833614,-0.2983917472247064,-0.0273645907000616,-1.377376597534024,0.9485459872118748,-0.2308510638297872
C34Q1,34,1,0.05,-1.231023451479667,-0.8537019039290332,2.4220405317172786,-2.7092296238590388,-0.1288130987865674,-3.1991579021091923,-0.453252560443981,-0.2308510638297872
C34Q1,34,1,0.05,0.0298726316532494,-0.0078873965872709,1.1409204545482905,-0.0869989135850554,0.4845646281241045,8.129697844186254,0.4877307840205458,-0.2308510638297872
C34Q1,34,1,0.05,1.1703162340734146,-2.4672761079752874,-1.45689156293187,1.162546898713273,-1.2951774325376588,-22.665640474833104,-1.1463997410039264,0.7691489361702127
C34Q1,34,1,0.05,-0.3311285184693278,2.08908443376682,-0.6398503585854051,-0.8334504916823449,1.2251690963096475,22.81114887838322,-0.0069654578155615,-0.2308510638297872
C34Q1,34,1,0.05,0.5564834649669765,0.8908233831144261,0.2061140919424976,1.5966838813266464,1.5427722150629268,29.44327793665761,0.2398946201159644,-0.2308510638297872
C34Q1,34,1,0.05,-0.0491091806394079,-0.2562392442742826,-0.3814086851734101,0.1329379164406478,-0.0530839416375297,-1.8411845463563448,-0.7409346328957618,0.7691489361702127
C34Q1,34,1,0.05,-1.9519694601831925,-0.5800166009449065,1.1068572357275352,0.4672909216403566,0.7181793596239263,12.642343920301911,-2.5326941021238167,0.7691489361702127
C34Q1,34,1,0.05,0.0060155863588008,-2.3044796193017887,-0.4824888035042307,-1.3006084383579255,1.0831528996544133,19.910866548381904,0.9788513367072036,-0.2308510638297872
C34Q1,34,1,0.05,-0.0377760169910732,0.6932554024083206,0.2377759069383684,-0.7732695530837711,0.2683139099488798,4.049749473428847,1.2285060135697452,-0.2308510638297872
C34Q1,34,1,0.05,0.112921629092592,-0.2398027874770188,-0.0266073654035138,-3.231929657546489,0.8818086117866866,15.868108097730016,-0.134798829325446,-0.2308510638297872
C34Q1,34,1,0.05,0.7909936315578462,1.3800615984833344,0.2310565068824508,0.9541542211401544,-0.589920344575221,-11.220182368889311,0.3850766299604622,-0.2308510638297872
C34Q1,34,1,0.05,-0.2005921286170003,0.0065169937125449,-0.4634250159238804,-0.8636925028313378,0.5283435637886491,8.967047927173383,1.104892057602569,-0.2308510638297872
C34Q1,34,1,0.05,0.6679208135232938,0.7517646493050243,-1.534691713553044,1.0858470285945807,-0.8997868900569816,-16.371454900994422,0.0699955833205669,-0.2308510638297872
C34Q1,34,1,0.05,-1.0757116613968818,-0.1032784038143981,0.3584479244739889,-0.1066470545308341,-0.1645538718582422,-3.836076531239712,-0.3926279386275459,-0.2308510638297872
C34Q1,34,1,0.05,-1.093006545942633,0.1914950123005139,-0.162168317838477,0.2097154372241389,-0.7834725990284568,-14.460339846335984,-1.4340818134557072,0.7691489361702127
C34Q1,34,1,0.05,-0.59503420133385,0.0122549392861061,0.0647029451834329,0.6428002102390804,0.9670832116762202,17.57042480227375,0.4877307840205458,-0.2308510638297872
C35Q1,35,1,0.05,-0.634636174263315,1.1699483637920305,0.6870076103085416,-1.0453762876399713,1.8288769582712003,35.59038747749403,0.4877307840205458,-0.2308510638297872
C35Q1,35,1,0.05,-0.1561611125834794,1.766339852423833,0.118983411944921,1.290217393219911,-0.4237507489518144,-8.378648885914032,-3.225841282683762,0.7691489361702127
C35Q1,35,1,0.05,-0.1731427771812648,1.331174233785433,-0.3127240897915439,-0.1322335689612316,0.630907891381737,10.943782883160653,0.8850325814895492,-0.2308510638297872
C35Q1,35,1,0.05,0.6687756936925969,0.7905563274131056,1.6118541194951252,0.1766631022103105,0.6650548155298441,11.606569039351283,0.7444506308683598,-0.2308510638297872
C35Q1,35,1,0.05,0.994416730116368,2.140722849718387,1.61759309182097,2.204323625735946,0.2336710146434626,3.40484228820354,-0.453252560443981,-0.2308510638297872
C35Q1,35,1,0.05,0.959846306422503,1.3521673555535605,0.4173145484282712,0.9884150948807284,0.1642760205052678,2.1202147092312917,-1.279931133628449,0.7691489361702127
C35Q1,35,1,0.05,1.5548687227773077,-0.5334216995351213,2.2381871307896777,0.2406386280854418,0.2510418016175961,3.727914344454121,-0.3926279386275459,-0.2308510638297872
C35Q1,35,1,0.05,-0.9193841017506628,-0.7445819987343744,1.0691764969898023,1.3070329707252724,0.0175038496369577,-0.565077844919216,0.2706662787827181,-0.2308510638297872
C35Q1,35,1,0.05,-1.1052311320708894,-0.804215160523272,1.340719785121253,0.9315838577290364,0.8845002633198931,15.92161861727783,0.5808212070865575,-0.2308510638297872
C35Q1,35,1,0.05,0.8250051232259284,0.0700982660834683,-0.0243066618056056,-1.574618626761453,0.4540273086387625,7.547886663528146,0.4630381714301741,-0.2308510638297872
C35Q1,35,1,0.05,-1.2714182688173337,1.4169866947139214,0.2305863563997962,-1.3608522170800788,-0.1447964687580292,-3.4843054182312727,-2.127228994015653,0.7691489361702127
C35Q1,35,1,0.05,-0.3738440093111313,-1.9624889894787227,0.6188635248150093,0.4423067384889734,1.0305541555905648,18.84692129042412,0.03225525533772,-0.2308510638297872
C35Q1,35,1,0.05,2.278729611128428,-0.8396401432180441,-0.6938552006373254,-1.4357778234362286,0.5229168209678008,8.863043682160495,0.6028001138053329,-0.2308510638297872
C35Q1,35,1,0.05,0.8855844479682069,0.8875054008187989,-0.963703450578406,1.2582712124487492,0.962524911865799,17.479060610262465,0.3005192419323994,-0.2308510638297872
C35Q1,35,1,0.05,-1.08341223724694,-0.795534904541426,0.1433590170154452,1.855152006236039,0.1877178322007715,2.553088061216556,-2.5326941021238167,0.7691489361702127
C35Q1,35,1,0.05,-0.2045954726418246,-2.047301736097116,1.486657035692275,1.1019997955273513,0.4330083648212941,7.148507650980548,-0.0903470667546124,-0.2308510638297872
C35Q1,35,1,0.05,-0.2400009583157107,0.6469798153695787,-0.9703864079004152,0.9544164619063492,0.8264498206025515,14.77077891387863,0.6659790154268643,-0.2308510638297872
C35Q1,35,1,0.05,-0.171882162490609,-0.2656263701560442,-0.4037036391652041,0.0559195817481938,-0.1796870461150668,-4.104987456091791,-1.1463997410039264,0.7691489361702127
C35Q1,35,1,0.05,0.474952326336909,-0.1990509175661108,2.0105732804237464,0.5709782217327118,0.1689262415100163,2.205997681811965,0.8850325814895492,-0.2308510638297872
C35Q1,35,1,0.05,-0.0003237094291171,0.971370968070296,-1.7532150997925582,0.9778245598904683,1.5334703371710283,29.24617007783468,0.9788513367072036,-0.2308510638297872
C36Q1,36,1,0.05,-1.473282533870937,-1.2175038878920903,-0.8370897514786578,-0.8659438411783136,-2.9186920568316017,-45.23249795819254,-0.2301090091297712,-0.2308510638297872
C36Q1,36,1,0.05,-0.7107083139090571,-0.4805810717494332,0.8420505309915071,-0.1570812385848638,0.5337984393255031,9.071650697288874,0.4630381714301741,-0.2308510638297872
C36Q1,36,1,0.05,0.5605307738093723,0.8143794733465209,1.680452829000351,-1.7225423915584137,0.3369251694236173,5.334091266310296,0.2706662787827181,-0.2308510638297872
C36Q1,36,1,0.05,1.8605168883283203,-0.6732048477663526,-0.3542762575515043,2.277338895257115,0.3820487259537106,6.183896256295739,0.5118283355996063,-0.2308510638297872
C36Q1,36,1,0.05,-0.6170420427959078,1.182321723060605,0.5981817918591306,0.1061392231527202,0.0847905315678811,0.6606275537461386,-0.1813188449603391,-0.2308510638297872
C36Q1,36,1,0.05,-0.3227888202825604,-0.1431873082522718,0.0432524727105746,-1.2184856880407715,0.7094962039988353,12.47266162095856,0.9788513367072036,-0.2308510638297872
C36Q1,36,1,0.05,1.007796907664978,0.6927074755130553,0.1701058857178373,1.4169174775929434,-0.0214786000366817,-1.2710460061590538,0.781491902548709,-0.2308510638297872
C36Q1,36,1,0.05,0.1801806996364003,-0.5042118732941252,-2.734158844088692,0.6988950099453611,-2.8656610536298555,-44.57865119825122,0.5118283355996063,-0.2308510638297872
C36Q1,36,1,0.05,-0.611734823558903,0.2352323383632716,0.1418166636389796,0.8694997595647135,0.6990678090287368,12.269073946603584,0.7631427638805124,-0.2308510638297872
C36Q1,36,1,0.05,-0.2877580292516417,0.1499152167795331,0.3427871897578543,1.7782826261750089,-1.6487515935262262,-28.029340362317757,-0.453252560443981,-0.2308510638297872
C36Q1,36,1,0.05,0.6154574153816674,1.1973458977808291,0.9028610823812458,-0.2594974056930703,-1.0330796308258456,-18.52826548034457,-1.4340818134557072,0.7691489361702127
C36Q1,36,1,0.05,-0.2626429395975352,-0.8080904440973167,0.7476485903254142,-0.6327979526336565,-1.3078821458062455,-22.862700900227477,-0.0477874523358163,-0.2308510638297872
C36Q1,36,1,0.05,0.0145968139331368,-0.2939405685302358,1.3792838890604713,-0.2084001724833358,0.3986928632527764,6.4983808004162285,-0.6608919252222254,0.7691489361702127
C36Q1,36,1,0.05,0.5247146355562146,0.4606001483244413,-0.585645458653794,-0.3101870179244757,-0.8324087864753409,-15.267688611451163,1.117964139169922,-0.2308510638297872
C36Q1,36,1,0.05,-0.2541052185095951,-1.0509696258443793,1.064452162179009,0.4099181747914758,-1.8817983392799809,-31.427936130963573,0.141454547302712,-0.2308510638297872
C36Q1,36,1,0.05,0.5015405103756871,-0.973911708696006,-0.1875079038898076,-1.3653506810505387,2.3345897447096977,46.856322547790825,0.03225525533772,-0.2308510638297872
C36Q1,36,1,0.05,-0.1088259777286207,-0.3016790861013323,0.3449554163330413,0.1742217682452081,0.734477400001591,12.961239997378328,0.5808212070865575,-0.2308510638297872
C36Q1,36,1,0.05,1.1194385902577222,-0.1520008536047447,2.037269711309748,0.4614867973655555,1.0711731709896668,19.66805903401574,0.6659790154268643,-0.2308510638297872
C36Q1,36,1,0.05,0.4358005022067281,2.712442036689222,-0.068228392382314,-1.0340717200078584,-0.2341032322308596,-5.068158401666878,0.4117448770426235,-0.2308510638297872
C36Q1,36,1,0.05,0.8550981545286077,-1.7199320345130704,1.1751059408456717,0.2800545503819324,0.6128151803698856,10.593551508198402,0.3295067788056514,-0.2308510638297872
C37Q1,37,1,0.05,0.3011547528430969,1.409468662123195,-0.6852310134361536,-0.7334819481175876,0.4421071333849475,7.3212840542113184,0.3850766299604622,-0.2308510638297872
C37Q1,37,1,0.05,0.3935988429485896,-0.2528213449111543,-0.9910846661849452,0.0273548107606165,-2.2620536461395213,-36.740110408802906,-1.0286167053475426,0.7691489361702127
C37Q1,37,1,0.05,-0.95510462555432,-0.2254088303976835,0.5619327720290236,-0.7498137569511482,-1.3100782480047617,-22.896731505949177,0.4877307840205458,-0.2308510638297872
C37Q1,37,1,0.05,-0.0777974457931615,-0.2848704034797023,0.7929869094285079,0.5639926786793356,0.4343925505715145,7.174781258581604,-0.134798829325446,-0.2308510638297872
C37Q1,37,1,0.05,-1.0765169249322828,-0.93215961997099,-0.4184600100047762,0.1791662511287099,-0.1430566962450932,-3.4532922005081588,-0.0477874523358163,-0.2308510638297872
C37Q1,37,1,0.05,-0.1972359415561358,-0.3633355280708248,0.8304928486418292,0.7213084166176633,-0.0061423131778006,-0.9936700700658464,1.168607871988677,-0.2308510638297872
C37Q1,37,1,0.05,-1.8011128009638857,0.179325536531763,1.5456756814015566,-0.3827376570421068,0.4585753278404691,7.634419435878769,0.6028001138053329,-0.2308510638297872
C37Q1,37,1,0.05,-0.2355514364061186,-0.3406252317435718,-0.6535195003559326,0.1379940081958818,-0.1430566962450932,-3.4532922005081588,-0.0069654578155615,-0.2308510638297872
C37Q1,37,1,0.05,1.3690904210769452,0.4690930804090956,-0.6213173799907297,-0.1014074394334248,0.2997264484868562,4.636595767859404,-0.2301090091297712,-0.2308510638297872
C37Q1,37,1,0.05,1.6571873145823992,1.812054211545424,0.8562390771463034,0.8892783934098869,-0.2598896418063994,-5.522511823539347,-1.4340818134557072,0.7691489361702127
C37Q1,37,1,0.05,1.6448846670067887,-0.968043360531524,0.1324674817838078,0.2849906353670379,0.1445492412066524,1.75679422468923,-0.0069654578155615,-0.2308510638297872
C37Q1,37,1,0.05,0.0454636807437313,-1.809686655297985,0.2357944745005907,-2.0660252106331103,-0.5016346770745042,-9.71735574499779,-0.8279460098853915,0.7691489361702127
C37Q1,37,1,0.05,1.1821000790103555,-0.2905015204853198,-1.2366415116609986,-0.7621854417899563,0.3575664707830874,5.722320369934394,0.4377203634458841,-0.2308510638297872
C37Q1,37,1,0.05,0.5140704272627711,0.5941326551291073,0.7796088969468322,0.4861848994834886,-0.0114283308851614,-1.0893274398931254,1.0646181584646288,-0.2308510638297872
C37Q1,37,1,0.05,0.3737014632876978,-0.2564690832945621,-1.2363740687908211,-0.245259578566052,-2.131691591939608,-34.95152648982706,0.2081459218013841,-0.2308510638297872
C37Q1,37,1,0.05,0.2079487179199042,0.4369265627370317,0.0816083103309832,-0.8993788884700902,-2.96537912953478,-45.80347156165172,-0.453252560443981,-0.2308510638297872
C37Q1,37,1,0.05,0.6572685105025304,-1.1916625071866176,1.3629177351175572,-0.7000388610266604,-0.2007744441906709,-4.478938944431519,-0.8279460098853915,0.7691489361702127
C37Q1,37,1,0.05,1.0530305315517166,-1.101512103716168,-0.9478978003093176,-0.2016929938737559,0.9458220217696508,17.14463168659931,-0.2301090091297712,-0.2308510638297872
C37Q1,37,1,0.05,-2.5932314547312187,1.3139178999784562,-0.791349640682602,0.6678296751221756,0.9845972004579656,17.921852663517768,0.5118283355996063,-0.2308510638297872
C37Q1,37,1,0.05,-0.1463479641640268,-0.5272120721772373,-1.5265231958394372,0.5258897325786505,-1.1613339387659956,-20.570004614358893,0.3576776557723478,-0.2308510638297872
C38Q1,38,1,0.05,-0.8941468362529402,0.1841212018926274,0.465601903695767,-0.2326649968081367,-0.1520705647015301,-3.613908022364527,0.834601727862657,-0.2308510638297872
C38Q1,38,1,0.05,-1.2517458000264343,1.0702754789661375,-0.6948636046008572,-0.2603620856605384,0.8072237137273728,14.391110491378058,0.7254024358976654,-0.2308510638297872
C38Q1,38,1,0.05,-1.2649026735840256,-1.0005539153313587,-1.1228191478663812,0.6131879831292019,-2.115495532660402,-34.72694083828586,-0.0477874523358163,-0.2308510638297872
C38Q1,38,1,0.05,0.3258451984655523,-0.4289396745062381,-0.4270132904285662,0.2237518726538528,0.2892804736051673,4.441225963589915,0.2706662787827181,-0.2308510638297872
C38Q1,38,1,0.05,0.4744438031558503,0.8915152574070584,-1.5629793376167622,0.9184553198883127,-0.0555596018862942,-1.8857593749136328,0.3576776557723478,-0.2308510638297872
C38Q1,38,1,0.05,0.2331181739831701,0.4169050466031231,0.0184960066276068,-0.3781100984904214,0.2273552918821124,3.287528379674981,0.6028001138053329,-0.2308510638297872
C38Q1,38,1,0.05,-0.3528804448013944,0.2861100954048782,2.356431650814477,1.9272973225395145,0.0896678358752591,0.7498253066114415,0.1063632274914416,-0.2308510638297872
C38Q1,38,1,0.05,-0.429769979173649,-1.2252490471367008,0.074533387097275,1.6872132714051664,0.3157144897606425,4.936040797422322,0.2706662787827181,-0.2308510638297872
C38Q1,38,1,0.05,-1.8061684585963484,1.214988870519757,2.0405409037236093,0.652431615567071,-1.398376179943381,-24.256998025262284,-0.5867839530685037,0.7691489361702127
C38Q1,38,1,0.05,-0.6032015115662138,1.6431147065884784,0.2627545620138198,-0.7010752324660005,-0.4921251809657452,-9.554552104443031,-0.7409346328957618,0.7691489361702127
C38Q1,38,1,0.05,0.0374068054038904,1.0923185049275672,0.4589406652682115,0.321344139154876,-0.964044658566234,-17.41564624371557,-0.1813188449603391,-0.2308510638297872
C38Q1,38,1,0.05,0.3914847019773117,0.952714459768872,-0.1457514260439616,-0.0134056406309831,-0.190292197041451,-4.293164117646455,0.2081459218013841,-0.2308510638297872
C38Q1,38,1,0.05,-0.6450713099283837,-1.4308903727855398,-1.9289906759525215,-0.5425030223706785,-0.0471913439997742,-1.7350376684393185,0.2081459218013841,-0.2308510638297872
C38Q1,38,1,0.05,-0.7014138179884143,1.026302403283362,1.1595347941390568,0.4705430902054524,0.0022652295389082,-0.841409513535865,-0.453252560443981,-0.2308510638297872
C38Q1,38,1,0.05,-1.3101844785509704,-1.0740212500884292,1.3182252295480583,0.3696932748926998,0.7262600835678796,12.800389236529412,0.7254024358976654,-0.2308510638297872
C38Q1,38,1,0.05,0.5375012768732632,-1.0329795070953591,2.03518387786606,1.506053915961163,0.0639027297529111,0.2791627082669379,-0.0903470667546124,-0.2308510638297872
C38Q1,38,1,0.05,0.2434423754248701,-0.4851451627899701,0.155532032533469,0.1980495924160049,-1.1711215910682515,-20.72446763238746,-0.9232561896897162,0.7691489361702127
C38Q1,38,1,0.05,-0.6362030674950861,-1.8515988168754316,-1.14003490748717,0.8837493750348764,-1.889823320131568,-31.54303241595621,-0.3926279386275459,-0.2308510638297872
C38Q1,38,1,0.05,0.75995919887782,0.1352019892703059,1.111683251466288,0.3005237171230853,2.0322502587865863,40.05951561332824,0.4630381714301741,-0.2308510638297872
C38Q1,38,1,0.05,1.9867513625962063,0.313978579388442,-0.8406782389735588,-2.517226104252778,0.8937141626244003,16.104902299298715,1.078223810520408,-0.2308510638297872
C39Q1,39,1,0.05,0.0072791899013392,-0.1071643073012151,-1.095163722718088,-0.2760400344264061,-0.0054711253095938,-0.9815200536786364,-1.839546921563872,0.7691489361702127
C39Q1,39,1,0.05,0.2001655612111581,0.0447937732554611,-0.038150881920535,-0.0665813073336731,0.3179615328649134,4.978167346107952,0.6028001138053329,-0.2308510638297872
C39Q1,39,1,0.05,0.5052850404601481,-1.2805535313129546,-0.1030117022049026,-1.0609733370302787,1.2413347723754296,23.143844569279167,0.4377203634458841,-0.2308510638297872
C39Q1,39,1,0.05,0.4189178269659497,-0.7986554294005886,1.7163326523533142,-0.5387025728718962,-3.517986149592094,-52.23057126655234,-0.134798829325446,-0.2308510638297872
C39Q1,39,1,0.05,1.6414224176421892,0.0935532959972942,0.7022635177964466,0.4528991617582969,-0.2770880108741291,-5.824805740962219,0.6028001138053329,-0.2308510638297872
C39Q1,39,1,0.05,0.3653050670827041,-0.1107680948319622,0.7489811655877181,0.1606792100992883,-0.8659185171910835,-15.817769096453093,-0.5177910815815521,0.7691489361702127
C39Q1,39,1,0.05,-0.289909487563475,0.1960524674328459,1.7579016838796182,-1.773829902764649,-0.8817901570001823,-16.077526947084465,-0.3354695247875976,-0.2308510638297872
C39Q1,39,1,0.05,-0.5631122806497911,-0.1177021104350849,0.0609721234903289,0.3824993607043717,-1.9759352672824964,-32.769965212016764,-1.1463997410039264,0.7691489361702127
C39Q1,39,1,0.05,-0.3520751442729339,0.284637995517144,-1.1008041373206303,0.604814942152119,0.4009462087580928,6.540999475760003,-0.7409346328957618,0.7691489361702127
C39Q1,39,1,0.05,-1.24303757086288,2.28209044015218,-0.3473349063580876,0.2905855557275028,0.6392603948831468,11.10568814819004,-0.2814023035173219,-0.2308510638297872
C39Q1,39,1,0.05,0.602996025489329,1.0027119159767786,-1.87791271090096,0.7232034344519218,-0.5938394368739157,-11.286533041613978,1.0082652219134975,-0.2308510638297872
C39Q1,39,1,0.05,1.428858741880132,0.9508040480695908,-0.2438641032785042,-0.7323945652494255,-1.068937148167839,-19.1024108594723,0.2398946201159644,-0.2308510638297872
C39Q1,39,1,0.05,-1.328219118966931,0.8875645001223359,1.6086092472136857,-1.093140340892085,-1.9654710014785903,-32.621660762672825,-0.9232561896897162,0.7691489361702127
C39Q1,39,1,0.05,0.2977182965833736,-2.0210632662701937,-0.8320170835209706,1.0375950869200583,0.2530876629517191,3.766004193932474,0.963813459342663,-0.2308510638297872
C39Q1,39,1,0.05,-1.3109538843296988,2.069570453841356,-0.0724239747468341,3.1290836815891114,1.1669803827697829,21.617929864048733,0.4117448770426235,-0.2308510638297872
C39Q1,39,1,0.05,0.1415898510406147,-0.9863744179101804,0.3930451307912362,0.6063950102747746,-1.118576828552885,-19.892990185409133,-0.0477874523358163,-0.2308510638297872
C39Q1,39,1,0.05,-0.6610481834493366,-0.0892866439515609,0.1747021634886682,1.1168847931009616,0.1444209016021247,1.7544324111961913,1.036838594357553,-0.2308510638297872
C39Q1,39,1,0.05,-0.4653221201208189,3.000120086980567,0.5511848736236543,-0.0333001686175863,1.3568293863924783,25.535973200164776,0.141454547302712,-0.2308510638297872
C39Q1,39,1,0.05,-0.5663235553012016,1.9912211687435664,1.010778796666432,1.6358034378132684,0.7804325432259027,13.863283486567369,0.0699955833205669,-0.2308510638297872
C39Q1,39,1,0.05,1.1922956075325135,-0.3433779191966919,-1.2311195347482595,0.3535384899118205,-0.6594110098956616,-12.392110524219149,1.078223810520408,-0.2308510638297872
C40Q1,40,1,0.05,-1.0760526635831391,-0.0271578774040704,1.478481600444128,-0.2907951176563469,-1.8981022493740076,-31.66163591344627,-0.8279460098853915,0.7691489361702127
C40Q1,40,1,0.05,-0.4343868046356695,-0.5730097868091101,-0.5007235221766024,0.2237367451671944,-0.7189355452913251,-13.388284905676628,0.1753560989783933,-0.2308510638297872
C40Q1,40,1,0.05,-1.1660091107220116,-0.6992688296553266,0.2377872757992959,1.333288751507886,0.555042125327958,9.479587095103952,-2.5326941021238167,0.7691489361702127
C40Q1,40,1,0.05,-0.0429024648252915,0.3649294583827163,-1.7921740450254404,0.0216503923438758,1.068696565594751,19.617898507765943,0.963813459342663,-0.2308510638297872
C40Q1,40,1,0.05,0.4697720526891961,0.6516373162104169,0.1588974446327423,0.1619574819401169,-0.1330939080703537,-3.2755787599274697,-0.0903470667546124,-0.2308510638297872
C40Q1,40,1,0.05,-0.6002945554738197,-0.4486585614894477,-1.8114775704689696,-0.3584768731199295,0.7828963345474946,13.911764003519975,0.2398946201159644,-0.2308510638297872
C40Q1,40,1,0.05,0.0304016813513516,0.1114815376847806,-0.6048640184348341,-1.036577801819294,0.5184994268165415,8.778427223536355,0.0699955833205669,-0.2308510638297872
C40Q1,40,1,0.05,-1.3691088257779738,-0.392008756760161,2.706561339499334,0.8638512212541616,-0.1574601206298336,-3.70986551607686,-1.1463997410039264,0.7691489361702127
C40Q1,40,1,0.05,0.1550871076197916,-0.5216094286993076,-0.05685762843225,-0.8462145810109716,-0.5279419537749312,-10.16679703260634,1.0226539593655972,-0.2308510638297872
C40Q1,40,1,0.05,0.2202118310647786,1.567802511425151,0.3991083437720095,2.079068765357523,0.5296809026976703,8.99268725038452,1.078223810520408,-0.2308510638297872
C40Q1,40,1,0.05,0.6741409867728422,0.7689386079605911,-1.1129840749704816,1.3706075696829465,-0.3035275065333351,-6.288376201736512,0.8685032795383383,-0.2308510638297872
C40Q1,40,1,0.05,1.3459354447319702,-0.5163762892385638,-3.0967114920547587,-0.0422876175405504,-0.8493564687977706,-15.546174737802218,-1.0286167053475426,0.7691489361702127
C40Q1,40,1,0.05,-1.814581479024324,0.5050374268068402,0.1961343126861021,0.934243839843516,-0.3201772102957161,-6.579582307085175,1.1308675440058296,-0.2308510638297872
C40Q1,40,1,0.05,0.8225448737939979,-1.8820732905456492,0.3329087637620339,-0.6417023691097549,-0.6829298497040472,-12.78655748032942,1.2400668359708216,-0.2308510638297872
C40Q1,40,1,0.05,0.4647598074925164,-1.0802859473636628,-1.3097684106372514,-1.9803403709955845,2.1151232893754166,41.90437250320345,0.781491902548709,-0.2308510638297872
C40Q1,40,1,0.05,2.2705808517093757,-1.2806666689834991,-1.0823262348301723,-2.6696857053759,0.1729353538414724,2.279988791275258,-1.0286167053475426,0.7691489361702127
C40Q1,40,1,0.05,1.659828960497749,-0.9072579040261824,0.114385640473048,-0.3167485005964175,0.0958805102844149,0.8635136475944591,1.0082652219134975,-0.2308510638297872
